file_name,site_name,sensor_X,sensor_Y,comp_sensors,dateTime_X,dateTime_Y,Slope_II,Error_50,Bias_50,val_filter
S3A_20240612T100545_vs_HYPERNETS_20240612T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-06-12T08:00:00Z,2024-06-12T08:05:45Z,0.8138,31.9608,-28.964,CV >= 30%
S3A_20240612T100545_vs_HYPERNETS_20240612T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-06-12T08:15:00Z,2024-06-12T08:05:45Z,0.8175,28.7133,-25.9931,CV >= 30%
S3A_20240630T103924_vs_HYPERNETS_20240630T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-06-30T08:30:00Z,2024-06-30T08:39:24Z,0.6496,72.3989,-67.4512,CV >= 30%
S3A_20240630T103924_vs_HYPERNETS_20240630T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-06-30T08:45:00Z,2024-06-30T08:39:24Z,0.6147,92.8952,-88.4146,CV >= 30%
S3A_20240712T102808_vs_HYPERNETS_20240712T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-12T08:15:00Z,2024-07-12T08:28:08Z,0.9786,12.4619,8.4539,CV >= 30%
S3A_20240712T102808_vs_HYPERNETS_20240712T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-12T08:30:00Z,2024-07-12T08:28:08Z,0.9304,8.6153,-3.7172,CV >= 30%
S3A_20240719T104651_vs_HYPERNETS_20240719T104600_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-19T08:46:00Z,2024-07-19T08:46:51Z,0.6308,113.8331,-113.8331,CV >= 30%
S3A_20240719T104651_vs_HYPERNETS_20240719T110100_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-19T09:01:00Z,2024-07-19T08:46:51Z,0.6688,107.0104,-107.0104,CV >= 30%
S3A_20240724T101654_vs_HYPERNETS_20240724T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-24T08:15:00Z,2024-07-24T08:16:54Z,0.9033,14.7141,-14.404,CV >= 30%
S3A_20240724T101654_vs_HYPERNETS_20240724T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-07-24T08:30:00Z,2024-07-24T08:16:54Z,0.8824,20.4633,-19.7507,CV >= 30%
S3A_20240816T102036_vs_HYPERNETS_20240816T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-16T08:15:00Z,2024-08-16T08:20:36Z,0.7271,63.1551,-62.5893,CV >= 30%
S3A_20240816T102036_vs_HYPERNETS_20240816T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-16T08:30:00Z,2024-08-16T08:20:36Z,0.7481,58.333,-56.3513,CV >= 30%
S3A_20240824T101307_vs_HYPERNETS_20240824T100100_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-24T08:01:00Z,2024-08-24T08:13:07Z,0.8884,15.5105,-15.2108,CV >= 30%
S3A_20240824T101307_vs_HYPERNETS_20240824T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-24T08:15:00Z,2024-08-24T08:13:07Z,0.8957,16.5983,-16.3008,CV >= 30%
S3A_20240827T103533_vs_HYPERNETS_20240827T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-27T08:30:00Z,2024-08-27T08:35:33Z,0.6611,84.0221,-76.3386,CV >= 30%
S3A_20240827T103533_vs_HYPERNETS_20240827T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-08-27T08:45:00Z,2024-08-27T08:35:33Z,0.6898,72.0406,-66.2694,CV >= 30%
S3A_20240912T102034_vs_HYPERNETS_20240912T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-12T08:15:00Z,2024-09-12T08:20:34Z,0.6818,64.3267,-61.3796,CV >= 30%
S3A_20240912T102034_vs_HYPERNETS_20240912T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-12T08:30:00Z,2024-09-12T08:20:34Z,0.6799,68.1672,-53.8874,CV >= 30%
S3A_20240913T095423_vs_HYPERNETS_20240913T094500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-13T07:45:00Z,2024-09-13T07:54:23Z,0.6684,49.5226,-40.4966,CV >= 30%
S3A_20240913T095423_vs_HYPERNETS_20240913T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-13T08:00:00Z,2024-09-13T07:54:23Z,0.6877,45.5962,-31.9008,CV >= 30%
S3A_20240915T104301_vs_HYPERNETS_20240915T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-15T08:30:00Z,2024-09-15T08:43:01Z,0.6931,83.6691,-83.6691,CV >= 30%
S3A_20240915T104301_vs_HYPERNETS_20240915T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-09-15T08:45:00Z,2024-09-15T08:43:01Z,0.7528,52.8172,-52.8172,CV >= 30%
S3A_20241005T102421_vs_HYPERNETS_20241005T101600_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-10-05T08:16:00Z,2024-10-05T08:24:21Z,0.9421,19.0712,-19.0712,CV >= 30%
S3A_20241005T102421_vs_HYPERNETS_20241005T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-10-05T08:30:00Z,2024-10-05T08:24:21Z,0.9365,23.0894,-9.6086,CV >= 30%
S3A_20241104T104649_vs_HYPERNETS_20241104T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-11-04T09:45:00Z,2024-11-04T09:46:49Z,0.9036,22.8586,-22.3899,CV >= 30%
S3A_20241104T104649_vs_HYPERNETS_20241104T110000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-11-04T10:00:00Z,2024-11-04T09:46:49Z,0.9578,29.3938,-26.7758,CV >= 30%
S3A_20241128T102419_vs_HYPERNETS_20241128T101500_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-11-28T09:15:00Z,2024-11-28T09:24:19Z,0.6135,85.5571,-85.5571,CV >= 30%
S3A_20241128T102419_vs_HYPERNETS_20241128T103000_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2024-11-28T09:30:00Z,2024-11-28T09:24:19Z,0.5291,130.3239,-130.3239,CV >= 30%
S3A_20250616T103927_vs_HYPERNETS_20250616T103000_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-06-16T08:30:00Z,2025-06-16T08:39:27Z,0.6739,55.045,-55.045,CV >= 30%
S3A_20250616T103927_vs_HYPERNETS_20250616T104500_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-06-16T08:45:00Z,2025-06-16T08:39:27Z,0.6447,57.4416,-57.4416,CV >= 30%
S3A_20250710T101700_vs_HYPERNETS_20250710T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-07-10T08:15:00Z,2025-07-10T08:17:00Z,0.9378,22.3477,2.3946,CV >= 30%
S3A_20250710T101700_vs_HYPERNETS_20250710T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-07-10T08:30:00Z,2025-07-10T08:17:00Z,0.8813,24.3752,-6.8075,CV >= 30%
S3A_20250726T100204_vs_HYPERNETS_20250726T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-07-26T08:00:00Z,2025-07-26T08:02:04Z,0.9085,12.5164,-12.3919,CV >= 30%
S3A_20250726T100204_vs_HYPERNETS_20250726T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-07-26T08:15:00Z,2025-07-26T08:02:04Z,0.8901,22.8179,-18.5806,CV >= 30%
S3A_20250730T095819_vs_HYPERNETS_20250730T094500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-07-30T07:45:00Z,2025-07-30T07:58:19Z,1.0732,44.8149,44.8149,CV >= 30%
S3A_20250809T103926_vs_HYPERNETS_20250809T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-09T08:30:00Z,2025-08-09T08:39:26Z,0.7393,45.8277,-45.8277,CV >= 30%
S3A_20250809T103926_vs_HYPERNETS_20250809T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-09T08:45:00Z,2025-08-09T08:39:26Z,0.7282,38.7264,-38.7264,CV >= 30%
S3A_20250810T101315_vs_HYPERNETS_20250810T100000_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-10T08:00:00Z,2025-08-10T08:13:15Z,0.9771,10.3778,-10.3778,CV >= 30%
S3A_20250810T101315_vs_HYPERNETS_20250810T101500_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-10T08:15:00Z,2025-08-10T08:13:15Z,0.8715,22.5612,-22.3964,CV >= 30%
S3A_20250821T102812_vs_HYPERNETS_20250821T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-21T08:15:00Z,2025-08-21T08:28:12Z,1.038,16.9549,-4.2634,CV >= 30%
S3A_20250821T102812_vs_HYPERNETS_20250821T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-21T08:30:00Z,2025-08-21T08:28:12Z,1.2248000000000001,18.9583,18.9583,CV >= 30%
S3A_20250822T100201_vs_HYPERNETS_20250822T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-22T08:00:00Z,2025-08-22T08:02:01Z,0.8163,16.2084,-12.8469,CV >= 30%
S3A_20250822T100201_vs_HYPERNETS_20250822T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-22T08:15:00Z,2025-08-22T08:02:01Z,0.848,17.3902,2.0191,CV >= 30%
S3A_20250828T104653_vs_HYPERNETS_20250828T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-08-28T08:45:00Z,2025-08-28T08:46:53Z,0.8108,22.794,-22.4611,CV >= 30%
S3A_20250905T103922_vs_HYPERNETS_20250905T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-05T08:30:00Z,2025-09-05T08:39:22Z,0.6863,80.922,-80.922,CV >= 30%
S3A_20250905T103922_vs_HYPERNETS_20250905T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-05T08:45:00Z,2025-09-05T08:39:22Z,0.7144,78.9345,-78.9345,CV >= 30%
S3A_20250906T101311_vs_HYPERNETS_20250906T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-06T08:00:00Z,2025-09-06T08:13:11Z,0.6927,52.7532,-51.835,CV >= 30%
S3A_20250906T101311_vs_HYPERNETS_20250906T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-06T08:15:00Z,2025-09-06T08:13:11Z,0.8537,36.5146,-10.6662,CV >= 30%
S3A_20250918T100200_vs_HYPERNETS_20250918T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-18T08:00:00Z,2025-09-18T08:02:00Z,0.7114,68.4964,-66.451,CV >= 30%
S3A_20250918T100200_vs_HYPERNETS_20250918T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-18T08:15:00Z,2025-09-18T08:02:00Z,0.7591,61.5417,-58.4628,CV >= 30%
S3A_20250920T105038_vs_HYPERNETS_20250920T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-20T08:45:00Z,2025-09-20T08:50:38Z,0.6493,61.8336,-61.8336,CV >= 30%
S3A_20250920T105038_vs_HYPERNETS_20250920T110000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-20T09:00:00Z,2025-09-20T08:50:38Z,0.6892,51.2396,-51.2396,CV >= 30%
S3A_20250930T095049_vs_HYPERNETS_20250930T094500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-30T07:45:00Z,2025-09-30T07:50:49Z,0.6006,175.5463,-161.6898,CV >= 30%
S3A_20250930T095049_vs_HYPERNETS_20250930T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-09-30T08:00:00Z,2025-09-30T07:50:49Z,0.5961,178.3723,-170.6649,CV >= 30%
S3A_20251011T100547_vs_HYPERNETS_20251011T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-11T08:00:00Z,2025-10-11T08:05:47Z,0.7895,49.0321,-44.694,CV >= 30%
S3A_20251011T100547_vs_HYPERNETS_20251011T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-11T08:15:00Z,2025-10-11T08:05:47Z,0.804,43.2424,-38.0094,CV >= 30%
S3A_20251015T100203_vs_HYPERNETS_20251015T100000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-15T08:00:00Z,2025-10-15T08:02:03Z,0.66,83.8506,-80.2174,CV >= 30%
S3A_20251015T100203_vs_HYPERNETS_20251015T101500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-15T08:15:00Z,2025-10-15T08:02:03Z,0.6289,94.0136,-89.4981,CV >= 30%
S3A_20251017T105040_vs_HYPERNETS_20251017T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-17T08:45:00Z,2025-10-17T08:50:40Z,0.7586,44.3818,-44.3818,CV >= 30%
S3A_20251017T105040_vs_HYPERNETS_20251017T110000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-17T09:00:00Z,2025-10-17T08:50:40Z,0.8101,21.2534,-20.6679,CV >= 30%
S3A_20251026T101701_vs_HYPERNETS_20251026T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-10-26T09:30:00Z,2025-10-26T09:17:01Z,0.4775,182.26,-182.26,CV >= 30%
S3A_20251103T100933_vs_HYPERNETS_20251103T100000_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-11-03T09:00:00Z,2025-11-03T09:09:33Z,0.7612,48.7179,-47.952,CV >= 30%
S3A_20251103T100933_vs_HYPERNETS_20251103T101500_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-11-03T09:15:00Z,2025-11-03T09:09:33Z,0.7575,59.6953,-58.7215,CV >= 30%
S3A_20251121T104310_vs_HYPERNETS_20251121T103000_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-11-21T09:30:00Z,2025-11-21T09:43:10Z,0.6386,68.9917,-66.49,CV >= 30%
S3A_20251121T104310_vs_HYPERNETS_20251121T104500_RHOW_C.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-11-21T09:45:00Z,2025-11-21T09:43:10Z,0.6929,47.7495,-45.9651,CV >= 30%
S3A_20251218T104308_vs_HYPERNETS_20251218T103000_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-12-18T09:30:00Z,2025-12-18T09:43:08Z,0.6426,79.8665,-79.8665,CV >= 30%
S3A_20251218T104308_vs_HYPERNETS_20251218T104500_RHOW_R.csv,MAFR,Hyp,S3A,Hyp vs S3A,2025-12-18T09:45:00Z,2025-12-18T09:43:08Z,0.82,45.0944,-38.8769,CV >= 30%
S3B_20240606T102300_vs_HYPERNETS_20240606T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-06-06T08:30:00Z,2024-06-06T08:23:00Z,0.877,23.0153,-20.5145,CV >= 30%
S3B_20240626T100418_vs_HYPERNETS_20240626T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-06-26T08:00:00Z,2024-06-26T08:04:18Z,0.8669,25.3966,-22.5749,CV >= 30%
S3B_20240626T100418_vs_HYPERNETS_20240626T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-06-26T08:15:00Z,2024-06-26T08:04:18Z,0.7705,38.3344,-34.9369,CV >= 30%
S3B_20240719T100804_vs_HYPERNETS_20240719T100000_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-19T08:00:00Z,2024-07-19T08:08:04Z,0.6914,75.045,-60.1501,CV >= 30%
S3B_20240719T100804_vs_HYPERNETS_20240719T101600_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-19T08:16:00Z,2024-07-19T08:08:04Z,0.733,65.1726,-64.7964,CV >= 30%
S3B_20240725T105256_vs_HYPERNETS_20240725T104500_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-25T08:45:00Z,2024-07-25T08:52:56Z,0.9187,30.8106,-23.4184,CV >= 30%
S3B_20240725T105256_vs_HYPERNETS_20240725T110000_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-25T09:00:00Z,2024-07-25T08:52:56Z,0.8946,40.6035,-28.4705,CV >= 30%
S3B_20240729T104913_vs_HYPERNETS_20240729T104500_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-29T08:45:00Z,2024-07-29T08:49:13Z,-7.9019,119.4669,-86.7743,CV >= 30%
S3B_20240729T104913_vs_HYPERNETS_20240729T110000_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-07-29T09:00:00Z,2024-07-29T08:49:13Z,-8.1198,156.2136,-136.5725,CV >= 30%
S3B_20240819T100418_vs_HYPERNETS_20240819T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-19T08:00:00Z,2024-08-19T08:04:18Z,0.7595,12.5901,-6.6128,CV >= 30%
S3B_20240819T100418_vs_HYPERNETS_20240819T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-19T08:15:00Z,2024-08-19T08:04:18Z,0.7868,11.6409,-5.8884,CV >= 30%
S3B_20240826T102302_vs_HYPERNETS_20240826T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-26T08:15:00Z,2024-08-26T08:23:02Z,0.7861,26.8982,-21.3542,CV >= 30%
S3B_20240826T102302_vs_HYPERNETS_20240826T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-26T08:30:00Z,2024-08-26T08:23:02Z,0.8031,26.1032,-16.5929,CV >= 30%
S3B_20240827T095651_vs_HYPERNETS_20240827T094500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-27T07:45:00Z,2024-08-27T07:56:51Z,0.7878,24.1298,-22.6971,CV >= 30%
S3B_20240827T095651_vs_HYPERNETS_20240827T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-08-27T08:00:00Z,2024-08-27T07:56:51Z,0.847,13.5639,-10.9649,CV >= 30%
S3B_20240902T104144_vs_HYPERNETS_20240902T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-09-02T08:30:00Z,2024-09-02T08:41:44Z,0.4731,69.343,69.343,CV >= 30%
S3B_20240915T100417_vs_HYPERNETS_20240915T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-09-15T08:00:00Z,2024-09-15T08:04:17Z,0.7197,88.9761,-86.5484,CV >= 30%
S3B_20240915T100417_vs_HYPERNETS_20240915T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-09-15T08:15:00Z,2024-09-15T08:04:17Z,0.6746,109.269,-109.269,CV >= 30%
S3B_20241011T103025_vs_HYPERNETS_20241011T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-10-11T08:15:00Z,2024-10-11T08:30:25Z,0.7212,47.9614,-47.2909,CV >= 30%
S3B_20241011T103025_vs_HYPERNETS_20241011T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-10-11T08:30:00Z,2024-10-11T08:30:25Z,0.7521,39.1134,-35.3271,CV >= 30%
S3B_20241011T103025_vs_HYPERNETS_20241011T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-10-11T08:45:00Z,2024-10-11T08:30:25Z,0.7428,40.89,-36.8427,CV >= 30%
S3B_20241103T103414_vs_HYPERNETS_20241103T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-11-03T09:45:00Z,2024-11-03T09:34:14Z,0.8649,26.8638,-24.7066,CV >= 30%
S3B_20241112T100032_vs_HYPERNETS_20241112T100000_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-11-12T09:00:00Z,2024-11-12T09:00:32Z,0.6689,82.5904,-70.534,CV >= 30%
S3B_20241112T100032_vs_HYPERNETS_20241112T101500_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-11-12T09:15:00Z,2024-11-12T09:00:32Z,0.6603,74.0178,-64.1612,CV >= 30%
S3B_20241114T104910_vs_HYPERNETS_20241114T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-11-14T09:45:00Z,2024-11-14T09:49:10Z,0.6102,165.758,165.758,CV >= 30%
S3B_20241114T104910_vs_HYPERNETS_20241114T110000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-11-14T10:00:00Z,2024-11-14T09:49:10Z,0.4906,113.3896,113.3896,CV >= 30%
S3B_20241211T104911_vs_HYPERNETS_20241211T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-11T09:45:00Z,2024-12-11T09:49:11Z,0.8612,22.7131,22.7131,CV >= 30%
S3B_20241211T104911_vs_HYPERNETS_20241211T110000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-11T10:00:00Z,2024-12-11T09:49:11Z,0.9146,30.8835,30.8835,CV >= 30%
S3B_20241212T102300_vs_HYPERNETS_20241212T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-12T09:15:00Z,2024-12-12T09:23:00Z,0.8368,71.642,-60.0951,CV >= 30%
S3B_20241212T102300_vs_HYPERNETS_20241212T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-12T09:30:00Z,2024-12-12T09:23:00Z,0.8207,72.9229,-61.1987,CV >= 30%
S3B_20241223T103757_vs_HYPERNETS_20241223T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-23T09:30:00Z,2024-12-23T09:37:57Z,0.5491,137.8154,-137.8154,CV >= 30%
S3B_20241223T103757_vs_HYPERNETS_20241223T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2024-12-23T09:45:00Z,2024-12-23T09:37:57Z,0.6437,108.8009,-108.8009,CV >= 30%
S3B_20250611T103037_vs_HYPERNETS_20250611T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-06-11T08:30:00Z,2025-06-11T08:30:37Z,0.7929,34.2571,-34.2571,CV >= 30%
S3B_20250616T100043_vs_HYPERNETS_20250616T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-06-16T08:00:00Z,2025-06-16T08:00:43Z,0.6777,56.6472,-53.4307,CV >= 30%
S3B_20250616T100043_vs_HYPERNETS_20250616T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-06-16T08:15:00Z,2025-06-16T08:00:43Z,0.7593,34.6179,-33.6393,CV >= 30%
S3B_20250623T101926_vs_HYPERNETS_20250623T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-06-23T08:30:00Z,2025-06-23T08:19:26Z,0.4977,154.0051,-154.0051,CV >= 30%
S3B_20250708T103041_vs_HYPERNETS_20250708T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-07-08T08:30:00Z,2025-07-08T08:30:41Z,0.7045,61.3396,-51.8224,CV >= 30%
S3B_20250708T103041_vs_HYPERNETS_20250708T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-07-08T08:45:00Z,2025-07-08T08:30:41Z,0.7268,59.4179,-45.7304,CV >= 30%
S3B_20250712T102657_vs_HYPERNETS_20250712T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-07-12T08:15:00Z,2025-07-12T08:26:57Z,1.0044,4.7437,-3.4409,CV >= 30%
S3B_20250712T102657_vs_HYPERNETS_20250712T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-07-12T08:30:00Z,2025-07-12T08:26:57Z,0.9236,23.4329,-22.4059,CV >= 30%
S3B_20250809T100047_vs_HYPERNETS_20250809T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-08-09T08:00:00Z,2025-08-09T08:00:47Z,0.7766,35.8706,-34.1278,CV >= 30%
S3B_20250809T100047_vs_HYPERNETS_20250809T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-08-09T08:15:00Z,2025-08-09T08:00:47Z,0.7765,30.7365,-28.2978,CV >= 30%
S3B_20250815T104540_vs_HYPERNETS_20250815T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-08-15T08:45:00Z,2025-08-15T08:45:40Z,0.6459,61.6338,-61.6338,CV >= 30%
S3B_20250815T104540_vs_HYPERNETS_20250815T110000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-08-15T09:00:00Z,2025-08-15T08:45:40Z,0.5246,120.5382,-120.5382,CV >= 30%
S3B_20250930T105306_vs_HYPERNETS_20250930T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-09-30T08:45:00Z,2025-09-30T08:53:06Z,0.7549,47.4688,-43.7809,CV >= 30%
S3B_20250930T105306_vs_HYPERNETS_20250930T110000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-09-30T09:00:00Z,2025-09-30T08:53:06Z,0.7556,50.9596,-46.1774,CV >= 30%
S3B_20251002T100044_vs_HYPERNETS_20251002T100000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-02T08:00:00Z,2025-10-02T08:00:44Z,0.6638,78.0869,-69.1092,CV >= 30%
S3B_20251002T100044_vs_HYPERNETS_20251002T101500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-02T08:15:00Z,2025-10-02T08:00:44Z,0.661,84.2047,-73.6063,CV >= 30%
S3B_20251013T101542_vs_HYPERNETS_20251013T101500_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-13T08:15:00Z,2025-10-13T08:15:42Z,0.6692,71.2449,-55.8224,CV >= 30%
S3B_20251013T101542_vs_HYPERNETS_20251013T103000_RHOW_C.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-13T08:30:00Z,2025-10-13T08:15:42Z,0.6534,174.287,-166.4061,CV >= 30%
S3B_20251016T103808_vs_HYPERNETS_20251016T103000_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-16T08:30:00Z,2025-10-16T08:38:08Z,0.6595,87.0966,-86.5601,CV >= 30%
S3B_20251016T103808_vs_HYPERNETS_20251016T104500_RHOW_R.csv,MAFR,Hyp,S3B,Hyp vs S3B,2025-10-16T08:45:00Z,2025-10-16T08:38:08Z,0.693,69.2181,-59.573,CV >= 30%
